	accuracy	precision	recall	f1
0	0.6328125	0.5	0.06382979	0.11320755
1	0.59375	0.0	0.0	nan
2	0.71875	0.6	0.08108108	0.14285713
3	0.6484375	0.5	0.044444446	0.08163266
4	0.671875	0.0	0.0	nan
5	0.5859375	0.25	0.019607844	0.03636364
6	0.671875	0.33333334	0.024390243	0.045454543
7	0.703125	0.25	0.027777778	0.049999997
8	0.5546875	0.25	0.03773585	0.065573774
9	0.6953125	0.0	0.0	nan
10	0.6328125	0.4	0.04347826	0.078431375
11	0.6875	0.6666667	0.048780486	0.090909086
12	0.6640625	0.5714286	0.09090909	0.15686275
13	0.6640625	0.7777778	0.14583333	0.24561404
14	0.671875	0.0	0.0	nan
15	0.6875	0.33333334	0.05263158	0.090909086
16	0.71875	0.4	0.057142857	0.1
17	0.671875	0.0	0.0	nan
18	0.6640625	0.1	0.028571429	0.04444444
19	0.6796875	0.6	0.071428575	0.12765957
20	0.578125	0.6666667	0.036363635	0.06896551
21	0.6875	inf	0.0	inf
22	0.75	0.71428573	0.14285715	0.23809524
23	0.65625	0.5	0.06818182	0.120000005
24	0.609375	0.25	0.04347826	0.074074075
25	0.6484375	0.5	0.022222223	0.042553194
26	0.6953125	0.6666667	0.05	0.093023255
27	0.671875	0.5	0.04761905	0.08695652
28	0.671875	0.2	0.025641026	0.045454547
29	0.7109375	1.0	0.051282052	0.09756098
30	0.6484375	0.2	0.023809524	0.042553194
31	0.6328125	1.0	0.040816326	0.078431375
32	0.6171875	0.2	0.02173913	0.039215688
33	0.6484375	0.5	0.022222223	0.042553194
34	0.625	0.27272728	0.069767445	0.11111112
35	0.671875	0.25	0.025	0.045454547
36	0.7421875	0.5	0.09090909	0.15384614
37	0.640625	0.6666667	0.04255319	0.08
38	0.6953125	0.4	0.05263158	0.093023255
39	0.7421875	0.14285715	0.035714287	0.05714286
40	0.703125	0.5714286	0.102564104	0.17391305
41	0.65625	0.0	0.0	nan
42	0.609375	0.0	0.0	nan
43	0.6640625	0.3	0.07692308	0.12244899
44	0.6640625	0.0	0.0	nan
45	0.671875	0.4	0.048780486	0.08695652
46	0.625	1.0	0.020408163	0.04
47	0.6640625	0.0	0.0	nan
48	0.671875	0.16666667	0.02631579	0.045454543
49	0.640625	0.0	0.0	nan
