	accuracy	precision	recall	f1
0	0.03125	0.03125	1.0	0.060606062
1	0.125	0.125	1.0	0.22222222
2	0.03125	0.03125	1.0	0.060606062
3	0.0	0.0	inf	inf
4	0.03125	0.03125	1.0	0.060606062
5	0.0625	0.0625	1.0	0.11764706
6	0.0625	0.0625	1.0	0.11764706
7	0.0625	0.0625	1.0	0.11764706
8	0.09375	0.09375	1.0	0.17142858
9	0.0625	0.0625	1.0	0.11764706
10	0.0	0.0	inf	inf
11	0.0625	0.0625	1.0	0.11764706
12	0.0625	0.0625	1.0	0.11764706
13	0.03125	0.03125	1.0	0.060606062
14	0.0625	0.0625	1.0	0.11764706
15	0.0625	0.0625	1.0	0.11764706
16	0.0	0.0	inf	inf
17	0.09375	0.09375	1.0	0.17142858
18	0.125	0.125	1.0	0.22222222
19	0.0	0.0	inf	inf
20	0.0	0.0	inf	inf
21	0.0	0.0	inf	inf
22	0.03125	0.03125	1.0	0.060606062
23	0.03125	0.03125	1.0	0.060606062
24	0.03125	0.03125	1.0	0.060606062
25	0.03125	0.03125	1.0	0.060606062
26	0.03125	0.03125	1.0	0.060606062
27	0.03125	0.03125	1.0	0.060606062
28	0.03125	0.03125	1.0	0.060606062
29	0.0625	0.0625	1.0	0.11764706
30	0.09375	0.09375	1.0	0.17142858
31	0.0625	0.0625	1.0	0.11764706
32	0.0	0.0	inf	inf
33	0.0625	0.0625	1.0	0.11764706
34	0.03125	0.03125	1.0	0.060606062
35	0.03125	0.03125	1.0	0.060606062
36	0.03125	0.03125	1.0	0.060606062
37	0.0625	0.0625	1.0	0.11764706
38	0.03125	0.03125	1.0	0.060606062
39	0.0625	0.0625	1.0	0.11764706
40	0.03125	0.03125	1.0	0.060606062
41	0.0625	0.0625	1.0	0.11764706
42	0.03125	0.03125	1.0	0.060606062
43	0.03125	0.03125	1.0	0.060606062
44	0.0	0.0	inf	inf
45	0.03125	0.03125	1.0	0.060606062
46	0.0	0.0	inf	inf
47	0.0625	0.0625	1.0	0.11764706
48	0.0	0.0	inf	inf
