	accuracy	precision	recall	f1
0	0.046875	0.046875	1.0	0.08955224
1	0.0546875	0.0546875	1.0	0.1037037
2	0.0546875	0.0546875	1.0	0.1037037
3	0.0546875	0.0546875	1.0	0.1037037
4	0.0625	0.05511811	1.0	0.104477614
5	0.015625	0.015625	1.0	0.03076923
6	0.03125	0.03125	1.0	0.060606062
7	0.0703125	0.062992126	1.0	0.118518524
8	0.03125	0.03125	1.0	0.060606062
9	0.046875	0.046875	1.0	0.08955224
10	0.0390625	0.0390625	1.0	0.075187966
11	0.0390625	0.023809524	1.0	0.046511628
12	0.0078125	0.0078125	1.0	0.015503876
13	0.0234375	0.007936508	1.0	0.015748033
14	0.03125	0.023622047	1.0	0.046153847
15	0.0390625	0.0390625	1.0	0.075187966
16	0.0390625	0.0390625	1.0	0.075187966
17	0.09375	0.08661418	1.0	0.1594203
18	0.046875	0.046875	1.0	0.08955224
19	0.0234375	0.0234375	1.0	0.045801528
20	0.0078125	0.0078125	1.0	0.015503876
21	0.0390625	0.0390625	1.0	0.075187966
22	0.0234375	0.015748031	1.0	0.031007752
23	0.0390625	0.031496063	1.0	0.061068702
24	0.03125	0.023622047	1.0	0.046153847
25	0.015625	0.015625	1.0	0.03076923
26	0.0234375	0.0234375	1.0	0.045801528
27	0.0703125	0.0703125	1.0	0.13138686
28	0.046875	0.03937008	1.0	0.07575758
29	0.0546875	0.0546875	1.0	0.1037037
30	0.0390625	0.031496063	1.0	0.061068702
31	0.0234375	0.0234375	1.0	0.045801528
32	0.0703125	0.0703125	1.0	0.13138686
33	0.0625	0.0625	1.0	0.11764706
34	0.03125	0.03125	1.0	0.060606062
35	0.0625	0.05511811	1.0	0.104477614
36	0.0546875	0.0546875	1.0	0.1037037
37	0.046875	0.046875	1.0	0.08955224
38	0.0234375	0.0234375	1.0	0.045801528
39	0.0546875	0.0546875	1.0	0.1037037
40	0.0234375	0.0234375	1.0	0.045801528
41	0.0546875	0.0546875	1.0	0.1037037
42	0.015625	0.015625	1.0	0.03076923
43	0.0546875	0.0546875	1.0	0.1037037
44	0.015625	0.015625	1.0	0.03076923
45	0.03125	0.03125	1.0	0.060606062
46	0.046875	0.046875	1.0	0.08955224
47	0.0390625	0.0390625	1.0	0.075187966
48	0.015625	0.015625	1.0	0.03076923
49	0.015625	0.015625	1.0	0.03076923
50	0.03125	0.023622047	1.0	0.046153847
