	accuracy	precision	recall	f1
0	0.66015625	1.0	0.033333335	0.064516135
1	0.703125	0.8	0.050632913	0.0952381
2	0.71484375	0.75	0.04	0.07594936
3	0.64453125	0.25	0.011235955	0.021505376
4	0.7109375	inf	0.0	inf
5	0.70703125	1.0	0.03846154	0.074074075
6	0.66015625	1.0	0.011363637	0.02247191
7	0.73828125	1.0	0.014705882	0.028985508
8	0.71484375	0.8	0.05263158	0.09876544
9	0.67578125	1.0	0.056818184	0.10752689
10	0.6875	1.0	0.069767445	0.13043478
11	0.65625	0.5	0.011363637	0.022222223
12	0.67578125	1.0	0.011904762	0.023529414
13	0.70703125	0.8	0.051282052	0.096385546
14	0.70703125	1.0	0.025974026	0.050632913
15	0.703125	0.5	0.013157895	0.025641026
16	0.72265625	1.0	0.013888889	0.027397262
17	0.71484375	1.0	0.039473683	0.07594936
18	0.73046875	1.0	0.041666668	0.080000006
19	0.63671875	1.0	0.021052632	0.041237116
20	0.66015625	1.0	0.02247191	0.043956045
21	0.6796875	1.0	0.023809524	0.046511628
22	0.72265625	1.0	0.02739726	0.05333333
23	0.703125	1.0	0.05	0.095238104
24	0.65234375	1.0	0.043010753	0.08247423
25	0.73828125	0.8333333	0.07042254	0.12987013
26	0.6953125	1.0	0.048780486	0.093023255
27	0.6640625	1.0	0.044444446	0.08510639
28	0.71484375	1.0	0.039473683	0.07594936
29	0.75	1.0	0.030303031	0.058823533
30	0.67578125	0.6	0.035714287	0.06741574
31	0.71484375	1.0	0.013513514	0.026666665
32	0.63671875	1.0	0.0882353	0.16216217
33	0.69140625	1.0	0.024691358	0.048192773
34	0.71484375	0.6	0.04054054	0.07594936
35	0.7109375	1.0	0.038961038	0.074999996
36	0.640625	1.0	0.010752688	0.021276595
37	0.68359375	1.0	0.035714287	0.068965524
38	0.7421875	1.0	0.014925373	0.029411765
39	0.68359375	0.5	0.012345679	0.024096387
40	0.671875	1.0	0.045454547	0.08695653
41	0.6171875	1.0	0.02970297	0.057692304
42	0.703125	1.0	0.05	0.095238104
43	0.69140625	1.0	0.036585364	0.07058824
44	0.73046875	1.0	0.028169014	0.05479452
45	0.72265625	1.0	0.04054054	0.07792207
46	0.70703125	1.0	0.025974026	0.050632913
47	0.67578125	1.0	0.023529412	0.04597701
48	0.6953125	1.0	0.012658228	0.025
49	0.65234375	1.0	0.032608695	0.06315789
