	accuracy	precision	recall	f1
0	0.296875	0.296875	1.0	0.45783132
1	0.375	0.36507937	1.0	0.53488374
2	0.4375	0.4375	1.0	0.6086956
3	0.421875	0.421875	1.0	0.5934066
4	0.28125	0.26984128	1.0	0.425
5	0.34375	0.3548387	0.9166667	0.5116279
6	0.21875	0.22222222	0.93333334	0.35897437
7	0.328125	0.328125	1.0	0.49411765
8	0.3125	0.3125	1.0	0.47619048
9	0.359375	0.359375	1.0	0.52873564
10	0.28125	0.28125	1.0	0.4390244
11	0.359375	0.359375	1.0	0.52873564
12	0.328125	0.328125	1.0	0.49411765
13	0.328125	0.328125	1.0	0.49411765
14	0.3125	0.3125	1.0	0.47619048
15	0.203125	0.203125	1.0	0.33766234
16	0.375	0.375	1.0	0.54545456
17	0.203125	0.203125	1.0	0.33766234
18	0.359375	0.359375	1.0	0.52873564
19	0.328125	0.328125	1.0	0.49411765
20	0.375	0.3809524	0.96	0.54545456
21	0.234375	0.234375	1.0	0.37974682
22	0.171875	0.171875	1.0	0.29333332
23	0.359375	0.36507937	0.9583333	0.52873564
24	0.390625	0.390625	1.0	0.56179774
25	0.3125	0.3125	1.0	0.47619048
26	0.3125	0.3125	1.0	0.47619048
27	0.359375	0.34920636	1.0	0.5176471
28	0.359375	0.359375	1.0	0.52873564
29	0.25	0.25396827	0.9411765	0.4
30	0.34375	0.34375	1.0	0.5116279
31	0.296875	0.296875	1.0	0.45783132
32	0.28125	0.2857143	0.94736844	0.4390244
33	0.34375	0.34920636	0.95652175	0.5116279
34	0.234375	0.234375	1.0	0.37974682
35	0.375	0.3809524	0.96	0.54545456
36	0.328125	0.328125	1.0	0.49411765
37	0.265625	0.25396827	1.0	0.40506333
38	0.3125	0.3125	1.0	0.47619048
39	0.359375	0.359375	1.0	0.52873564
40	0.203125	0.203125	1.0	0.33766234
41	0.3125	0.3125	1.0	0.47619048
42	0.3125	0.3125	1.0	0.47619048
43	0.265625	0.25396827	1.0	0.40506333
44	0.234375	0.234375	1.0	0.37974682
45	0.40625	0.40625	1.0	0.5777778
46	0.296875	0.296875	1.0	0.45783132
47	0.234375	0.23809524	0.9375	0.37974682
48	0.3125	0.3125	1.0	0.47619048
49	0.296875	0.3015873	0.95	0.45783132
