	accuracy	precision	recall	f1
0	0.31640625	0.31640625	1.0	0.48071218
1	0.31640625	0.31640625	1.0	0.48071218
2	0.3046875	0.3046875	1.0	0.46706587
3	0.30078125	0.30078125	1.0	0.46246246
4	0.32421875	0.32421875	1.0	0.48967552
5	0.31640625	0.31640625	1.0	0.48071218
6	0.3203125	0.3203125	1.0	0.4852071
7	0.25	0.25	1.0	0.4
8	0.2734375	0.2734375	1.0	0.42944786
9	0.3046875	0.3046875	1.0	0.46706587
10	0.31640625	0.31640625	1.0	0.48071218
11	0.33203125	0.33203125	1.0	0.49853373
12	0.296875	0.296875	1.0	0.45783132
13	0.296875	0.296875	1.0	0.45783132
14	0.35546875	0.35546875	1.0	0.52449566
15	0.30859375	0.30859375	1.0	0.47164178
16	0.328125	0.328125	1.0	0.49411765
17	0.3125	0.3125	1.0	0.47619048
18	0.34375	0.34375	1.0	0.5116279
19	0.328125	0.328125	1.0	0.49411765
20	0.3125	0.3125	1.0	0.47619048
21	0.28515625	0.28515625	1.0	0.443769
22	0.3046875	0.3046875	1.0	0.46706587
23	0.34765625	0.34765625	1.0	0.51594204
24	0.26171875	0.26171875	1.0	0.4148607
25	0.25390625	0.25390625	1.0	0.4049844
26	0.26171875	0.26171875	1.0	0.4148607
27	0.32421875	0.32421875	1.0	0.48967552
28	0.359375	0.359375	1.0	0.52873564
29	0.3203125	0.3203125	1.0	0.4852071
30	0.2734375	0.2734375	1.0	0.42944786
31	0.3046875	0.3046875	1.0	0.46706587
32	0.30859375	0.30859375	1.0	0.47164178
33	0.29296875	0.29296875	1.0	0.4531722
34	0.3125	0.3125	1.0	0.47619048
35	0.29296875	0.29296875	1.0	0.4531722
36	0.29296875	0.29296875	1.0	0.4531722
37	0.359375	0.359375	1.0	0.52873564
38	0.33203125	0.33203125	1.0	0.49853373
39	0.29296875	0.29296875	1.0	0.4531722
40	0.2578125	0.2578125	1.0	0.4099379
41	0.359375	0.359375	1.0	0.52873564
42	0.34765625	0.34765625	1.0	0.51594204
43	0.30078125	0.30078125	1.0	0.46246246
44	0.30859375	0.30859375	1.0	0.47164178
45	0.296875	0.296875	1.0	0.45783132
46	0.30078125	0.30078125	1.0	0.46246246
47	0.30859375	0.30859375	1.0	0.47164178
48	0.3203125	0.3203125	1.0	0.4852071
49	0.30078125	0.30078125	1.0	0.46246246
